수행시각,뽑기ID,groupID,아이템명,뽑기횟수,뽑기확률(%),기대확률(%),오차(%)
2023-02-26 23:24,310006,10005,카사,4247,0.4247,0.4266,0.4454
2023-02-26 23:24,310006,10005,아니타,4303,0.4303,0.4266,0.8673
2023-02-26 23:24,310006,10005,베르디,4352,0.4352,0.4266,2.0159
2023-02-26 23:24,310006,10005,캐스퍼,4229,0.4229,0.4266,0.8673
2023-02-26 23:24,310006,10005,블러디 뱀파이어,4278,0.4278,0.4266,0.2813
2023-02-26 23:24,310007,10006,데빌헌터,12209,1.2209,1.2242,0.2696
2023-02-26 23:24,310007,10006,다크 나이트,12480,1.248,1.2242,1.9441
2023-02-26 23:24,310007,10006,아폴론,21418,2.1418,2.1704,1.3177
2023-02-26 23:24,310007,10006,메타트론,21611,2.1611,2.1704,0.4285
2023-02-26 23:24,310007,10006,메타트론 아처,21709,2.1709,2.1705,0.0184
2023-02-26 23:24,310007,10006,아르테미스,22011,2.2011,2.1704,1.4145
2023-02-26 23:24,310007,10006,다크 스팅어,12369,1.2369,1.2242,1.0374
2023-02-26 23:24,310007,10006,엘더 스팅어,12206,1.2206,1.2242,0.2941
2023-02-26 23:24,310007,10006,듀라한,6074,0.6074,0.6119,0.7354
2023-02-26 23:24,310007,10006,이프리트,6229,0.6229,0.6119,1.7977
2023-02-26 23:24,310007,10006,크로노스,21834,2.1834,2.1704,0.599
2023-02-26 23:24,310007,10006,크로노스 아처,21793,2.1793,2.1704,0.4101
2023-02-26 23:24,310007,10006,오페르시나,21652,2.1652,2.1704,0.2396
2023-02-26 23:24,310007,10006,비숍,21755,2.1755,2.1704,0.235
2023-02-26 23:24,310007,10006,오페르시나 아처,21749,2.1749,2.1704,0.2073
2023-02-26 23:24,310007,10006,에리스,21671,2.1671,2.1704,0.152
2023-02-26 23:24,310007,10006,발키리,12107,1.2107,1.2242,1.1028
2023-02-26 23:24,310007,10006,암살단 암흑,21950,2.195,2.1704,1.1334
2023-02-26 23:24,310007,10006,넵튠,21603,2.1603,2.1704,0.4654
2023-02-26 23:24,310007,10006,넵튠 아처,21912,2.1912,2.1704,0.9583
2023-02-26 23:24,310007,10006,다크 메이지,12269,1.2269,1.2242,0.2206
2023-02-26 23:24,310007,10006,암살단 칠흑,21624,2.1624,2.1704,0.3686
2023-02-26 23:24,310007,10006,네케브,21509,2.1509,2.1704,0.8985
2023-02-26 23:24,310007,10006,유피테르의 사념,21474,2.1474,2.1704,1.0597
2023-02-26 23:24,310007,10006,바알베크의 사령관,21758,2.1758,2.1704,0.2488
2023-02-26 23:24,310007,10006,아바돈,21674,2.1674,2.1704,0.1382
2023-02-26 23:24,310007,10006,아누비스,21506,2.1506,2.1704,0.9123
2023-02-26 23:24,310007,10006,엘사라드,21786,2.1786,2.1704,0.3778
2023-02-26 23:24,310007,10006,여신 칼리,12239,1.2239,1.2242,0.0245
2023-02-26 23:24,310007,10006,센티넬,21648,2.1648,2.1704,0.258
2023-02-26 23:24,310007,10006,각성한 라르카,12338,1.2338,1.2242,0.7842
2023-02-26 23:24,310007,10006,엠퍼사이저,21729,2.1729,2.1704,0.1152
2023-02-26 23:24,310007,10006,스나이퍼 로즈레인,12059,1.2059,1.2242,1.4949
2023-02-26 23:24,310007,10006,이자벨,12201,1.2201,1.2242,0.3349
2023-02-26 23:24,310007,10006,카오스 가디언,12177,1.2177,1.2242,0.531
2023-02-26 23:24,310007,10006,카를로스,12265,1.2265,1.2242,0.1879
2023-02-26 23:24,310007,10006,미드나잇 에르메스,12252,1.2252,1.2242,0.0817
2023-02-26 23:24,310007,10006,휠카셀,22031,2.2031,2.1704,1.5066
2023-02-26 23:24,310007,10006,레오넬,12199,1.2199,1.2242,0.3512
2023-02-26 23:24,310007,10006,엘로이,6082,0.6082,0.6119,0.6047
2023-02-26 23:24,310007,10006,아델리아,12377,1.2377,1.2242,1.1028
2023-02-26 23:24,310007,10006,이안,12242,1.2242,1.2242,0.0
2023-02-26 23:24,310007,10006,팔란,12354,1.2354,1.2242,0.9149
2023-02-26 23:24,310007,10006,수라,21956,2.1956,2.1704,1.1611
2023-02-26 23:24,310007,10006,로드 오브 아크리언,6140,0.614,0.6119,0.3432
2023-02-26 23:24,310007,10006,베놈리퍼,12254,1.2254,1.2242,0.098
2023-02-26 23:24,310007,10006,다크 어쌔신,12195,1.2195,1.2242,0.3839
2023-02-26 23:24,310007,10006,오페르시나 어쌔신,21452,2.1452,2.1704,1.1611
2023-02-26 23:24,310007,10006,메타트론 어쌔신,21476,2.1476,2.1704,1.0505
2023-02-26 23:24,310007,10006,넵튠 슬레이어,21806,2.1806,2.1704,0.47
2023-02-26 23:24,310007,10006,암살단 일격,21831,2.1831,2.1704,0.5851
2023-02-26 23:24,310007,10006,바알베크의 집행관,21571,2.1571,2.1704,0.6128
2023-02-26 23:24,310007,10006,미드나잇 아르테미스,21787,2.1787,2.1704,0.3824
2023-02-26 23:24,310007,10006,제롬,12166,1.2166,1.2242,0.6208
2023-02-26 23:24,310007,10006,릴리언스,5998,0.5998,0.6119,1.9774
2023-02-26 23:24,310007,10006,릴리아,6263,0.6263,0.6119,2.3533
2023-02-26 23:24,310007,10006,리치 나이트,12120,1.212,1.2242,0.9966
2023-02-26 23:24,310007,10006,라르카 강궁병,12127,1.2127,1.2242,0.9394
2023-02-26 23:24,310007,10006,릴리안,12225,1.2225,1.2242,0.1389
2023-02-26 23:24,310007,10006,라르카 집행자,12155,1.2155,1.2242,0.7107
2023-02-26 23:24,310007,10006,러셀,6168,0.6168,0.6119,0.8008
2023-02-26 23:24,310007,10006,아레스 아처,6162,0.6162,0.6119,0.7027
2023-02-26 23:24,310007,10006,실피드,6013,0.6013,0.6119,1.7323
2023-02-26 23:24,630202,10201,데몬 스토커,40464,4.0464,4.0268,0.4867
2023-02-26 23:24,630202,10201,캐노네이드 키틴,40350,4.035,4.0268,0.2036
2023-02-26 23:24,630202,10201,인퍼날,40030,4.003,4.0268,0.591
2023-02-26 23:24,630202,10201,가고일,40305,4.0305,4.0268,0.0919
2023-02-26 23:24,630202,10201,버서커,40328,4.0328,4.0268,0.149
2023-02-26 23:24,630202,10201,러스트 뱀파이어,40376,4.0376,4.0268,0.2682
2023-02-26 23:24,630202,10201,뱀파이어 퀸,40299,4.0299,4.0268,0.077
2023-02-26 23:24,630202,10201,데몬,40175,4.0175,4.0268,0.231
2023-02-26 23:24,630202,10201,데빌,40082,4.0082,4.0268,0.4619
2023-02-26 23:24,630202,10201,스켈레톤 나이트,39911,3.9911,4.0268,0.8866
2023-02-26 23:24,630202,10201,뮤,9801,0.9801,0.9768,0.3378
2023-02-26 23:24,630202,10201,노움,40263,4.0263,4.0268,0.0124
2023-02-26 23:24,630202,10201,오크 전사,40321,4.0321,4.0268,0.1316
2023-02-26 23:24,630202,10201,트롤,40607,4.0607,4.0268,0.8419
2023-02-26 23:24,630202,10201,본보우 아크리언,40338,4.0338,4.0268,0.1738
2023-02-26 23:24,630202,10201,메테오스 레인저,40446,4.0446,4.0268,0.442
2023-02-26 23:24,630202,10201,루움,40072,4.0072,4.0268,0.4867
2023-02-26 23:24,630202,10201,임프,40254,4.0254,4.0268,0.0348
2023-02-26 23:24,630202,10201,뱅갈 나이트,40357,4.0357,4.0268,0.221
2023-02-26 23:24,630202,10201,바바야가,40331,4.0331,4.0268,0.1565
2023-02-26 23:24,630202,10201,메테오스 쉐도우,40079,4.0079,4.0268,0.4694
2023-02-26 23:24,630202,10201,트로글다이트,40360,4.036,4.0268,0.2285
2023-02-26 23:24,630202,10201,문엘프 마법사,40530,4.053,4.0268,0.6506
2023-02-26 23:24,630202,10201,곰인형,40125,4.0125,4.0268,0.3551
2023-02-26 23:24,630202,10201,문엘프 전사,40062,4.0062,4.0268,0.5116
2023-02-26 23:24,630202,10201,레프리컨,476,0.0476,0.047,1.2766
2023-02-26 23:24,630202,10201,드래곤 나이트,427,0.0427,0.047,9.1489
2023-02-26 23:24,630202,10201,몽크마스터,473,0.0473,0.047,0.6383
2023-02-26 23:24,630202,10201,래서 아스타로트,486,0.0486,0.047,3.4043
2023-02-26 23:24,630202,10201,노아스,485,0.0485,0.047,3.1915
2023-02-26 23:24,630202,10201,퓨리,445,0.0445,0.047,5.3191
2023-02-26 23:24,630202,10201,크루얼 크루세이더,472,0.0472,0.047,0.4255
2023-02-26 23:24,630202,10201,엘라임,486,0.0486,0.047,3.4043
2023-02-26 23:24,630202,10201,광휘의 엘윈더,334,0.0334,0.0354,5.6497
2023-02-26 23:24,630202,10201,드래곤 나이트 아처,443,0.0443,0.0468,5.3419
2023-02-26 23:24,630202,10201,수호자 엘리엇,518,0.0518,0.047,10.2128
2023-02-26 23:24,630202,10201,래서 루시퍼,447,0.0447,0.047,4.8936
2023-02-26 23:24,630202,10201,님로드 크루세이더,473,0.0473,0.0468,1.0684
2023-02-26 23:24,630202,10201,광휘의 엘로라,487,0.0487,0.0468,4.0598
2023-02-26 23:24,630202,10201,파이어 데몬,468,0.0468,0.0468,0.0
2023-02-26 23:24,630202,10201,슈리엘,480,0.048,0.0468,2.5641
2023-02-26 23:24,630202,10201,쉐이드 웨폰,477,0.0477,0.0468,1.9231
2023-02-26 23:24,630202,10201,네크로맨서,459,0.0459,0.0468,1.9231
2023-02-26 23:24,630202,10201,시아페,487,0.0487,0.0468,4.0598
2023-02-26 23:24,630202,10201,레이커,441,0.0441,0.0468,5.7692
2023-02-26 23:24,630202,10201,골든 엠페러,440,0.044,0.0468,5.9829
2023-02-26 23:24,630202,10201,타락한 엘프,429,0.0429,0.0468,8.3333
2023-02-26 23:24,630202,10201,데스마스터,343,0.0343,0.0354,3.1073
2023-02-26 23:24,630202,10201,수호자 엘리시스,335,0.0335,0.0354,5.3672
2023-02-26 23:24,630202,10201,가이아,475,0.0475,0.0468,1.4957
2023-02-26 23:24,630202,10201,문라이트 네메시스,459,0.0459,0.0468,1.9231
2023-02-26 23:24,630202,10201,타락한 엘프 아처,483,0.0483,0.0468,3.2051
2023-02-26 23:24,630202,10201,골든 엠페러 아처,531,0.0531,0.0468,13.4615
2023-02-26 23:24,630202,10201,가이아 거너,445,0.0445,0.0468,4.9145
2023-02-26 23:24,630202,10201,데스마스터 아처,366,0.0366,0.0354,3.3898
2023-02-26 23:24,630202,10201,스핀들 네메시스,473,0.0473,0.0468,1.0684
2023-02-26 23:24,630202,10201,미드나잇 셀린느,330,0.033,0.0354,6.7797
2023-02-26 23:24,630202,10201,캡틴 라이칸,331,0.0331,0.0354,6.4972
2023-02-26 23:24,630202,10201,차크람 소녀,468,0.0468,0.0468,0.0
2023-02-26 23:24,630202,10201,프린세스,390,0.039,0.0354,10.1695
2023-02-26 23:24,630202,10201,체인 인큐버스,93,0.0093,0.011,15.4545
2023-02-26 23:24,630202,10201,헌터 노바,334,0.0334,0.0354,5.6497
2023-02-26 23:24,630202,10201,길가메쉬 나이트,443,0.0443,0.0468,5.3419
2023-02-26 23:24,630202,10201,바바리안,475,0.0475,0.0468,1.4957
2023-02-26 23:24,630202,10201,길가메쉬 아처,464,0.0464,0.0468,0.8547
2023-02-26 23:24,630202,10201,에리세드,525,0.0525,0.0468,12.1795
2023-02-26 23:24,630202,10201,아스모데우스,345,0.0345,0.0354,2.5424
2023-02-26 23:24,630202,10201,글래디에이터,458,0.0458,0.0468,2.1368
2023-02-26 23:24,630202,10201,아수라,480,0.048,0.0468,2.5641
2023-02-26 23:24,630202,10201,아크데몬,470,0.047,0.0468,0.4274
2023-02-26 23:24,630202,10201,헤라클레스,474,0.0474,0.0468,1.2821
2023-02-26 23:24,630202,10201,라르카 집정관,461,0.0461,0.0468,1.4957
2023-02-26 23:24,630202,10201,황천의 레인저,460,0.046,0.0468,1.7094
2023-02-26 23:24,630202,10201,리치 킹,503,0.0503,0.0468,7.4786
2023-02-26 23:24,630202,10201,황천의 기사,474,0.0474,0.0468,1.2821
2023-02-26 23:24,630202,10201,다크 나이트,22,0.0022,0.0026,15.3846
2023-02-26 23:24,630202,10201,메타트론 아처,42,0.0042,0.005,16.0
2023-02-26 23:24,630202,10201,메타트론,41,0.0041,0.005,18.0
2023-02-26 23:24,630202,10201,데빌헌터,17,0.0017,0.0026,34.6154
2023-02-26 23:24,630202,10201,아르테미스,47,0.0047,0.005,6.0
2023-02-26 23:24,630202,10201,이프리트,9,0.0009,0.0012,25.0
2023-02-26 23:24,630202,10201,아폴론,55,0.0055,0.005,10.0
2023-02-26 23:24,630202,10201,다크 스팅어,27,0.0027,0.0026,3.8462
2023-02-26 23:24,630202,10201,엘더 스팅어,26,0.0026,0.0026,0.0
2023-02-26 23:24,630202,10201,듀라한,12,0.0012,0.0012,0.0
2023-02-26 23:24,630202,10201,크로노스,39,0.0039,0.005,22.0
2023-02-26 23:24,630202,10201,크로노스 아처,50,0.005,0.005,0.0
2023-02-26 23:24,630202,10201,오페르시나,48,0.0048,0.005,4.0
2023-02-26 23:24,630202,10201,오페르시나 아처,48,0.0048,0.005,4.0
2023-02-26 23:24,630202,10201,비숍,45,0.0045,0.005,10.0
2023-02-26 23:24,630202,10201,에리스,47,0.0047,0.005,6.0
2023-02-26 23:24,630202,10201,발키리,28,0.0028,0.0026,7.6923
2023-02-26 23:24,630202,10201,암살단 암흑,53,0.0053,0.005,6.0
2023-02-26 23:24,630202,10201,넵튠,54,0.0054,0.005,8.0
2023-02-26 23:24,630202,10201,넵튠 아처,53,0.0053,0.005,6.0
2023-02-26 23:24,630202,10201,암살단 칠흑,49,0.0049,0.005,2.0
2023-02-26 23:24,630202,10201,다크 메이지,25,0.0025,0.0026,3.8462
2023-02-26 23:24,630202,10201,엘사라드,50,0.005,0.005,0.0
2023-02-26 23:24,630202,10201,바알베크의 사령관,37,0.0037,0.005,26.0
2023-02-26 23:24,630202,10201,네케브,49,0.0049,0.005,2.0
2023-02-26 23:24,630202,10201,유피테르의 사념,48,0.0048,0.005,4.0
2023-02-26 23:24,630202,10201,아바돈,56,0.0056,0.0048,16.6667
2023-02-26 23:24,630202,10201,아누비스,57,0.0057,0.0048,18.75
2023-02-26 23:24,630202,10201,여신 칼리,24,0.0024,0.0026,7.6923
2023-02-26 23:24,630202,10201,센티넬,43,0.0043,0.0048,10.4167
2023-02-26 23:24,630202,10201,엠퍼사이저,41,0.0041,0.0048,14.5833
2023-02-26 23:24,630202,10201,각성한 라르카,30,0.003,0.0026,15.3846
2023-02-26 23:24,630202,10201,카오스 가디언,24,0.0024,0.0026,7.6923
2023-02-26 23:24,630202,10201,수라,66,0.0066,0.0048,37.5
2023-02-26 23:24,630202,10201,스나이퍼 로즈레인,31,0.0031,0.0026,19.2308
2023-02-26 23:24,630202,10201,베놈리퍼,28,0.0028,0.0026,7.6923
2023-02-26 23:24,630202,10201,다크 어쌔신,23,0.0023,0.0026,11.5385
2023-02-26 23:24,630202,10201,오페르시나 어쌔신,48,0.0048,0.0048,0.0
2023-02-26 23:24,630202,10201,메타트론 어쌔신,44,0.0044,0.0048,8.3333
2023-02-26 23:24,630202,10201,바알베크의 집행관,45,0.0045,0.0048,6.25
2023-02-26 23:24,630202,10201,암살단 일격,55,0.0055,0.0048,14.5833
2023-02-26 23:24,630202,10201,넵튠 슬레이어,43,0.0043,0.0048,10.4167
2023-02-26 23:24,630202,10201,미드나잇 아르테미스,34,0.0034,0.0048,29.1667
2023-02-26 23:24,630211,10209,버서커,35101,3.5101,3.532,0.62
2023-02-26 23:24,630211,10209,데몬 스토커,35001,3.5001,3.5319,0.9004
2023-02-26 23:24,630211,10209,캐노네이드 키틴,34889,3.4889,3.5319,1.2175
2023-02-26 23:24,630211,10209,인퍼날,35361,3.5361,3.532,0.1161
2023-02-26 23:24,630211,10209,가고일,35532,3.5532,3.532,0.6002
2023-02-26 23:24,630211,10209,러스트 뱀파이어,35134,3.5134,3.5319,0.5238
2023-02-26 23:24,630211,10209,뱀파이어 퀸,35632,3.5632,3.5319,0.8862
2023-02-26 23:24,630211,10209,데몬,35305,3.5305,3.5319,0.0396
2023-02-26 23:24,630211,10209,데빌,35181,3.5181,3.5319,0.3907
2023-02-26 23:24,630211,10209,스켈레톤 나이트,35571,3.5571,3.5319,0.7135
2023-02-26 23:24,630211,10209,오크 전사,35347,3.5347,3.5319,0.0793
2023-02-26 23:24,630211,10209,뮤,8443,0.8443,0.8562,1.3899
2023-02-26 23:24,630211,10209,노움,35427,3.5427,3.5319,0.3058
2023-02-26 23:24,630211,10209,루움,35045,3.5045,3.5319,0.7758
2023-02-26 23:24,630211,10209,트롤,35132,3.5132,3.5319,0.5295
2023-02-26 23:24,630211,10209,본보우 아크리언,35556,3.5556,3.5319,0.671
2023-02-26 23:24,630211,10209,메테오스 레인저,35255,3.5255,3.5319,0.1812
2023-02-26 23:24,630211,10209,임프,35145,3.5145,3.5319,0.4927
2023-02-26 23:24,630211,10209,뱅갈 나이트,35704,3.5704,3.5319,1.0901
2023-02-26 23:24,630211,10209,메테오스 쉐도우,35638,3.5638,3.5318,0.9061
2023-02-26 23:24,630211,10209,바바야가,35379,3.5379,3.5318,0.1727
2023-02-26 23:24,630211,10209,트로글다이트,35464,3.5464,3.5318,0.4134
2023-02-26 23:24,630211,10209,곰인형,35473,3.5473,3.5318,0.4389
2023-02-26 23:24,630211,10209,문엘프 마법사,35218,3.5218,3.5318,0.2831
2023-02-26 23:24,630211,10209,문엘프 전사,35239,3.5239,3.5318,0.2237
2023-02-26 23:24,630211,10209,레프리컨,2723,0.2723,0.2639,3.183
2023-02-26 23:24,630211,10209,래서 아스타로트,2601,0.2601,0.2639,1.4399
2023-02-26 23:24,630211,10209,몽크마스터,2639,0.2639,0.2639,0.0
2023-02-26 23:24,630211,10209,노아스,2684,0.2684,0.2639,1.7052
2023-02-26 23:24,630211,10209,드래곤 나이트,2666,0.2666,0.2639,1.0231
2023-02-26 23:24,630211,10209,엘라임,2565,0.2565,0.2614,1.8745
2023-02-26 23:24,630211,10209,수호자 엘리엇,2630,0.263,0.2614,0.6121
2023-02-26 23:24,630211,10209,퓨리,2672,0.2672,0.2614,2.2188
2023-02-26 23:24,630211,10209,크루얼 크루세이더,2623,0.2623,0.2614,0.3443
2023-02-26 23:24,630211,10209,래서 루시퍼,2614,0.2614,0.2614,0.0
2023-02-26 23:24,630211,10209,광휘의 엘윈더,1960,0.196,0.1966,0.3052
2023-02-26 23:24,630211,10209,드래곤 나이트 아처,2580,0.258,0.2614,1.3007
2023-02-26 23:24,630211,10209,님로드 크루세이더,2662,0.2662,0.2614,1.8363
2023-02-26 23:24,630211,10209,파이어 데몬,2614,0.2614,0.2614,0.0
2023-02-26 23:24,630211,10209,광휘의 엘로라,2567,0.2567,0.2614,1.798
2023-02-26 23:24,630211,10209,슈리엘,2543,0.2543,0.2614,2.7161
2023-02-26 23:24,630211,10209,네크로맨서,2611,0.2611,0.2614,0.1148
2023-02-26 23:24,630211,10209,쉐이드 웨폰,2594,0.2594,0.2614,0.7651
2023-02-26 23:24,630211,10209,시아페,2668,0.2668,0.2614,2.0658
2023-02-26 23:24,630211,10209,레이커,2560,0.256,0.2614,2.0658
2023-02-26 23:24,630211,10209,골든 엠페러,2650,0.265,0.2614,1.3772
2023-02-26 23:24,630211,10209,타락한 엘프,2580,0.258,0.2614,1.3007
2023-02-26 23:24,630211,10209,데스마스터,1993,0.1993,0.1966,1.3733
2023-02-26 23:24,630211,10209,문라이트 네메시스,2510,0.251,0.2614,3.9786
2023-02-26 23:24,630211,10209,수호자 엘리시스,2004,0.2004,0.1966,1.9329
2023-02-26 23:24,630211,10209,가이아,2684,0.2684,0.2614,2.6779
2023-02-26 23:24,630211,10209,골든 엠페러 아처,2563,0.2563,0.2614,1.951
2023-02-26 23:24,630211,10209,타락한 엘프 아처,2596,0.2596,0.2614,0.6886
2023-02-26 23:24,630211,10209,데스마스터 아처,1975,0.1975,0.1966,0.4578
2023-02-26 23:24,630211,10209,스핀들 네메시스,2606,0.2606,0.2614,0.306
2023-02-26 23:24,630211,10209,가이아 거너,2616,0.2616,0.2614,0.0765
2023-02-26 23:24,630211,10209,미드나잇 셀린느,1912,0.1912,0.1966,2.7467
2023-02-26 23:24,630211,10209,캡틴 라이칸,1936,0.1936,0.1966,1.5259
2023-02-26 23:24,630211,10209,프린세스,1976,0.1976,0.1966,0.5086
2023-02-26 23:24,630211,10209,차크람 소녀,2645,0.2645,0.2614,1.1859
2023-02-26 23:24,630211,10209,체인 인큐버스,644,0.0644,0.0647,0.4637
2023-02-26 23:24,630211,10209,헌터 노바,1962,0.1962,0.1966,0.2035
2023-02-26 23:24,630211,10209,길가메쉬 나이트,2659,0.2659,0.2614,1.7215
2023-02-26 23:24,630211,10209,에리세드,2644,0.2644,0.2614,1.1477
2023-02-26 23:24,630211,10209,바바리안,2656,0.2656,0.2614,1.6067
2023-02-26 23:24,630211,10209,길가메쉬 아처,2594,0.2594,0.2614,0.7651
2023-02-26 23:24,630211,10209,글래디에이터,2567,0.2567,0.2614,1.798
2023-02-26 23:24,630211,10209,아스모데우스,1969,0.1969,0.1966,0.1526
2023-02-26 23:24,630211,10209,아크데몬,2673,0.2673,0.2588,3.2844
2023-02-26 23:24,630211,10209,아수라,2669,0.2669,0.2588,3.1298
2023-02-26 23:24,630211,10209,헤라클레스,2600,0.26,0.2588,0.4637
2023-02-26 23:24,630211,10209,리치 킹,2543,0.2543,0.2588,1.7388
2023-02-26 23:24,630211,10209,라르카 집정관,2587,0.2587,0.2588,0.0386
2023-02-26 23:24,630211,10209,황천의 기사,2656,0.2656,0.2588,2.6275
2023-02-26 23:24,630211,10209,황천의 레인저,2456,0.2456,0.2588,5.1005
2023-02-26 23:24,630211,10209,렉스,2592,0.2592,0.2562,1.171
2023-02-26 23:24,630211,10209,그룸프,1869,0.1869,0.1942,3.759
2023-02-26 23:24,630211,10209,나이트 오브 퀸,641,0.0641,0.062,3.3871
2023-02-26 23:24,630211,10209,나디아,625,0.0625,0.062,0.8065
2023-02-26 23:24,630211,10209,캐서린,1899,0.1899,0.1942,2.2142
2023-02-26 23:24,630211,10209,파이어 워크스,624,0.0624,0.062,0.6452
2023-02-26 23:24,630211,10209,시리아,628,0.0628,0.0619,1.454
2023-02-26 23:24,630211,10209,시에나,1931,0.1931,0.1942,0.5664
2023-02-26 23:24,630211,10209,트루디,623,0.0623,0.0619,0.6462
2023-02-26 23:24,630211,10209,디아나,606,0.0606,0.0619,2.1002
2023-02-26 23:24,630211,10209,코사르,1927,0.1927,0.1942,0.7724
2023-02-26 23:24,630211,10209,센토,1955,0.1955,0.1942,0.6694
2023-02-26 23:24,630211,10209,베자렐,605,0.0605,0.0619,2.2617
2023-02-26 23:24,630211,10209,파시에,633,0.0633,0.0619,2.2617
2023-02-26 23:24,630211,10209,벨라,636,0.0636,0.0619,2.7464
2023-02-26 23:24,630211,10209,아니타,562,0.0562,0.0619,9.2084
2023-02-26 23:24,630211,10209,캐스퍼,678,0.0678,0.0619,9.5315
2023-02-26 23:24,630211,10209,카사,615,0.0615,0.0619,0.6462
2023-02-26 23:24,630211,10209,베르디,651,0.0651,0.0619,5.1696
2023-02-26 23:24,630211,10209,블러디 뱀파이어,627,0.0627,0.0619,1.2924
2023-02-26 23:24,630210,10208,래서 아스타로트,16456,1.6456,1.6338,0.7222
2023-02-26 23:24,630210,10208,몽크마스터,16345,1.6345,1.6338,0.0428
2023-02-26 23:24,630210,10208,레프리컨,16484,1.6484,1.6338,0.8936
2023-02-26 23:24,630210,10208,드래곤 나이트,16295,1.6295,1.6338,0.2632
2023-02-26 23:24,630210,10208,노아스,16263,1.6263,1.6338,0.4591
2023-02-26 23:24,630210,10208,크루얼 크루세이더,15953,1.5953,1.6176,1.3786
2023-02-26 23:24,630210,10208,엘라임,16204,1.6204,1.6176,0.1731
2023-02-26 23:24,630210,10208,퓨리,16504,1.6504,1.6176,2.0277
2023-02-26 23:24,630210,10208,광휘의 엘윈더,12129,1.2129,1.2173,0.3615
2023-02-26 23:24,630210,10208,수호자 엘리엇,16261,1.6261,1.6176,0.5255
2023-02-26 23:24,630210,10208,드래곤 나이트 아처,16258,1.6258,1.6176,0.5069
2023-02-26 23:24,630210,10208,래서 루시퍼,16043,1.6043,1.6176,0.8222
2023-02-26 23:24,630210,10208,님로드 크루세이더,16226,1.6226,1.6176,0.3091
2023-02-26 23:24,630210,10208,광휘의 엘로라,16153,1.6153,1.6176,0.1422
2023-02-26 23:24,630210,10208,파이어 데몬,16151,1.6151,1.6176,0.1545
2023-02-26 23:24,630210,10208,슈리엘,16013,1.6013,1.6176,1.0077
2023-02-26 23:24,630210,10208,네크로맨서,16242,1.6242,1.6176,0.408
2023-02-26 23:24,630210,10208,쉐이드 웨폰,16096,1.6096,1.6176,0.4946
2023-02-26 23:24,630210,10208,시아페,16364,1.6364,1.6176,1.1622
2023-02-26 23:24,630210,10208,골든 엠페러,15918,1.5918,1.6176,1.595
2023-02-26 23:24,630210,10208,레이커,16032,1.6032,1.6176,0.8902
2023-02-26 23:24,630210,10208,타락한 엘프,16207,1.6207,1.6176,0.1916
2023-02-26 23:24,630210,10208,데스마스터,12162,1.2162,1.2172,0.0822
2023-02-26 23:24,630210,10208,문라이트 네메시스,16201,1.6201,1.6176,0.1545
2023-02-26 23:24,630210,10208,가이아,16228,1.6228,1.6176,0.3215
2023-02-26 23:24,630210,10208,수호자 엘리시스,12234,1.2234,1.2172,0.5094
2023-02-26 23:24,630210,10208,골든 엠페러 아처,16182,1.6182,1.6176,0.0371
2023-02-26 23:24,630210,10208,타락한 엘프 아처,16077,1.6077,1.6176,0.612
2023-02-26 23:24,630210,10208,스핀들 네메시스,16212,1.6212,1.6176,0.2226
2023-02-26 23:24,630210,10208,데스마스터 아처,12248,1.2248,1.2172,0.6244
2023-02-26 23:24,630210,10208,가이아 거너,16347,1.6347,1.6176,1.0571
2023-02-26 23:24,630210,10208,캡틴 라이칸,12110,1.211,1.2172,0.5094
2023-02-26 23:24,630210,10208,미드나잇 셀린느,12200,1.22,1.2172,0.23
2023-02-26 23:24,630210,10208,프린세스,12250,1.225,1.2172,0.6408
2023-02-26 23:24,630210,10208,체인 인큐버스,3978,0.3978,0.4004,0.6494
2023-02-26 23:24,630210,10208,차크람 소녀,16188,1.6188,1.6176,0.0742
2023-02-26 23:24,630210,10208,헌터 노바,12056,1.2056,1.2172,0.953
2023-02-26 23:24,630210,10208,길가메쉬 나이트,16410,1.641,1.6176,1.4466
2023-02-26 23:24,630210,10208,길가메쉬 아처,16065,1.6065,1.6176,0.6862
2023-02-26 23:24,630210,10208,에리세드,16280,1.628,1.6176,0.6429
2023-02-26 23:24,630210,10208,바바리안,16263,1.6263,1.6176,0.5378
2023-02-26 23:24,630210,10208,글래디에이터,16105,1.6105,1.6176,0.4389
2023-02-26 23:24,630210,10208,아스모데우스,12064,1.2064,1.2172,0.8873
2023-02-26 23:24,630210,10208,아크데몬,16083,1.6083,1.6017,0.4121
2023-02-26 23:24,630210,10208,라르카 집정관,16097,1.6097,1.6017,0.4995
2023-02-26 23:24,630210,10208,헤라클레스,16082,1.6082,1.6017,0.4058
2023-02-26 23:24,630210,10208,아수라,16046,1.6046,1.6017,0.1811
2023-02-26 23:24,630210,10208,황천의 기사,16029,1.6029,1.6017,0.0749
2023-02-26 23:24,630210,10208,황천의 레인저,16059,1.6059,1.6017,0.2622
2023-02-26 23:24,630210,10208,렉스,15962,1.5962,1.5856,0.6685
2023-02-26 23:24,630210,10208,리치 킹,15881,1.5881,1.6017,0.8491
2023-02-26 23:24,630210,10208,그룸프,11978,1.1978,1.2012,0.2831
2023-02-26 23:24,630210,10208,캐서린,12114,1.2114,1.2012,0.8492
2023-02-26 23:24,630210,10208,나이트 오브 퀸,3877,0.3877,0.3843,0.8847
